"","germplasmName","predicted.value","std.error","status"
"189","18-6555",75.6222778480165,2.90406548810058,"Estimable"
"190","18-6651",84.5596565122113,2.74152021619533,"Estimable"
"191","18-6852",87.5226215691766,2.56504528989113,"Estimable"
"192","18-6860",86.1508817843108,2.76397667320262,"Estimable"
"193","18-7071",75.7038438007695,2.96797833522289,"Estimable"
"194","18-7235",84.8308110969732,3.08273255828008,"Estimable"
"195","18-7320",86.0735304536352,2.7157702036142,"Estimable"
"196","18-7364",79.094026250834,2.89679427413499,"Estimable"
"197","18-7417",79.5460879792463,2.81069767760824,"Estimable"
"198","18-7518",81.7678362850913,2.75212673498956,"Estimable"
"199","18-7562",83.1605475551714,2.87242293146617,"Estimable"
"200","18-7632",76.5816051201751,2.85226829839595,"Estimable"
"201","18-7675",81.3104523331261,2.9397992248255,"Estimable"
"202","18-7750",85.6027400658716,2.7130023084048,"Estimable"
"203","18-7752",80.0351146096938,2.84165219864349,"Estimable"
"204","18-7811",81.62230341693,2.92985077517638,"Estimable"
"205","18-7836",77.3729832073122,2.88500557249027,"Estimable"
"206","18-7848",80.8141840602985,2.75303975291325,"Estimable"
"207","18-7928",86.4084550308339,2.55608316173535,"Estimable"
"208","18-7943",82.0099525461591,2.55177321225722,"Estimable"
"209","18-8008",80.1373614198314,3.03667924107005,"Estimable"
"210","18-8035",76.0084220605233,2.93323569404338,"Estimable"
"211","18-8039",76.4430933848223,2.91978842820349,"Estimable"
"212","18-8051",76.5960805924908,2.88671388899277,"Estimable"
"213","18-8066",82.3963915465256,2.94437599593962,"Estimable"
"214","18-8138",78.2746694918974,2.91832704261908,"Estimable"
"215","18-8149",82.5640922394422,2.91878358897418,"Estimable"
"216","18-8174",83.615316362973,2.70730341835337,"Estimable"
"217","18-8328",78.163982868176,2.89635044142247,"Estimable"
"218","18-8359",79.4707399410314,2.92317289804361,"Estimable"
"219","18-8632",81.7432454407255,2.68361489997766,"Estimable"
"220","18-8850",77.7739278362358,2.94313001863945,"Estimable"
"221","18-8907",79.2817189298379,2.90096272227211,"Estimable"
"222","18-8917",78.7014084869295,2.85291687582404,"Estimable"
"223","18-9009",85.0664521722357,2.69933684187048,"Estimable"
"224","18-9035",84.3668768792987,2.87528751479744,"Estimable"
"225","18-9355",83.2587587995133,2.68368030382171,"Estimable"
"226","18-9722",78.6676715955316,2.97173455393088,"Estimable"
"227","18-9724",82.1961702943205,2.55409355491751,"Estimable"
"228","18-9949",84.5920039527397,2.62261445444493,"Estimable"
"229","18-9973",81.3560937259387,2.90934379837526,"Estimable"
"230","18-10148",77.3389947483472,2.82415799515811,"Estimable"
"231","18-10212",80.4420975049131,2.71055340177864,"Estimable"
"232","18-10216",81.9875046186776,2.68820601410082,"Estimable"
"233","18-10732",81.9104225722934,2.94249991646598,"Estimable"
"234","18-10753",82.1873394777161,2.82439898555363,"Estimable"
"235","18-10767",86.6102986123213,2.82534431093766,"Estimable"
"236","18-10768",82.8239377632224,2.67756353780091,"Estimable"
"237","18-10915",78.0006506430607,2.9605716005768,"Estimable"
"238","18-11016",77.7982731911596,3.00865079210896,"Estimable"
"239","18-11122",77.9240491552793,2.72262236397172,"Estimable"
"240","18-11141",76.3304449950114,2.93240656410477,"Estimable"
"241","18-11146",81.3011634808846,2.98130985172487,"Estimable"
"242","18-11533",79.9885721735994,2.9230133222925,"Estimable"
"243","18-11535",78.9649990429431,2.98151138989595,"Estimable"
"244","18-11815",82.4280068972302,3.02223527308427,"Estimable"
"245","18-12001",84.4260307999831,2.56579507539093,"Estimable"
"246","18-12022",84.7702429007877,2.73774045408666,"Estimable"
"247","18-12068",82.6546226113762,3.02526617304252,"Estimable"
"248","18-12360",75.4092795470436,2.86901559881331,"Estimable"
"249","18-12563",79.3563853945609,2.83173729925019,"Estimable"
"250","18-12568",84.7021465123631,2.59364214449059,"Estimable"
"251","18-12610",79.1457333508744,2.80956823439181,"Estimable"
"252","18-12627",83.8150313406902,2.68325464471398,"Estimable"
"253","18-12636",83.8093722179525,2.56884301661329,"Estimable"
"254","18-12729",77.4483686528217,2.98727070876497,"Estimable"
"255","18-12743",75.4820326210076,3.03419575863291,"Estimable"
"256","18-12756",84.9435181634541,2.56632938679396,"Estimable"
"257","18-12772",83.5160897151915,2.72030831962505,"Estimable"
"258","18-12804",85.1059327938954,2.72657998423535,"Estimable"
"259","18-12809",82.78982857111,2.57167359210928,"Estimable"
"260","18-13012",85.0893960832682,2.72786876615567,"Estimable"
"261","18-13061",85.2516241166777,2.73477406574945,"Estimable"
"262","18-13117",83.1867591893268,3.03873495268965,"Estimable"
"263","18-13237",85.331741586174,2.82808972777899,"Estimable"
"264","18-13333",82.5413364464911,2.81998153909887,"Estimable"
"265","18-13372",83.579099290961,2.89971094753797,"Estimable"
"266","18-13420",82.5265750360127,2.90270244658959,"Estimable"
"267","18-13635",88.6279427218165,2.72648874566069,"Estimable"
"268","18-13736",77.8215124130273,2.83474812336563,"Estimable"
"269","18-13742",80.4188093654708,2.86172566255567,"Estimable"
"270","18-13748",85.2597104705011,2.56257275815511,"Estimable"
"271","18-13756",81.3283293049713,2.55853190886571,"Estimable"
"272","18-13764",79.3582092347374,2.906909751936,"Estimable"
"273","18-13765",88.0553617180283,2.56928682335693,"Estimable"
"274","18-13846",79.0281604782666,2.90177244746738,"Estimable"
"275","18-13852",88.1873034590789,2.56946730626795,"Estimable"
"276","18-13954",85.8428119648194,2.70571060606984,"Estimable"
"277","18-13962",86.1072331741611,2.84673370047595,"Estimable"
"278","18-13965",83.2027004521971,2.55349023012252,"Estimable"
"279","18-14035",82.853012173155,2.74881228117466,"Estimable"
"280","18-14054",83.4652311061036,2.73165174693646,"Estimable"
"281","18-14132",82.8346533109286,2.87457357977675,"Estimable"
"282","18-14141",83.7154089233535,2.71088254402063,"Estimable"
"283","18-14209",80.9424399479126,2.94240152462667,"Estimable"
"284","18-14238",81.6345525081527,2.71444744883467,"Estimable"
"285","18-14308",84.1826912900669,2.90894138583452,"Estimable"
"286","18-14311",85.2052239630663,2.70419660597446,"Estimable"
"287","18-14331",80.8878893752994,2.85122342557318,"Estimable"
"288","18-14362",78.0100064134572,2.88914532135172,"Estimable"
"289","18-14363",83.3068070273429,2.8939190838693,"Estimable"
"290","18-14524",82.7835302348592,2.66705811937879,"Estimable"
"291","18-14532",86.7734158323998,2.6663947663776,"Estimable"
"292","18-14535",88.8462254906539,2.55669380957819,"Estimable"
"293","18-14538",85.1290076132746,2.65425207694681,"Estimable"
"294","18-14620",80.7605718140458,2.926730182469,"Estimable"
"295","18-14647",77.5881862833238,3.04626510495202,"Estimable"
"296","18-14905",85.0144095964375,2.97975051107531,"Estimable"
"297","18-14932",81.8907106512486,2.54959921440869,"Estimable"
"298","18-15021",84.7218667038924,2.7578747670579,"Estimable"
"299","18-15042",85.7930497953866,2.72164704825817,"Estimable"
"300","18-15135",80.977843180101,2.8359088096816,"Estimable"
"301","18-15157",79.8506208152515,2.86114927125381,"Estimable"
"302","18-15172",83.9180387962601,2.90051652495166,"Estimable"
"303","18-15271",85.1620221675024,2.877905173014,"Estimable"
"304","18-15275",79.2355691921797,2.92235566366481,"Estimable"
"305","18-15357",86.1551536674715,2.9173204952004,"Estimable"
"306","18-15372",84.4885063096113,2.56557405887501,"Estimable"
"307","18-15567",80.1921772145108,2.88119117255546,"Estimable"
"308","18-15708",78.3381026918563,2.90793064497729,"Estimable"
"309","18-15716",84.3009287940899,2.69641011198099,"Estimable"
"310","18-15957",77.2787649201957,2.88853260653323,"Estimable"
"311","18-16216",79.6694372471232,2.89660393080932,"Estimable"
"312","18-16254",82.2389645116105,2.92736599708715,"Estimable"
"313","18-16272",78.7964960396293,2.95157153118822,"Estimable"
"314","18-16312",80.2719982440453,2.89925675272726,"Estimable"
"315","18-16345",74.6134244643825,2.85937486222397,"Estimable"
"316","18-16368",80.6127101972043,2.87322435508034,"Estimable"
"317","18-16479",83.0672826944441,2.89630277444971,"Estimable"
"318","18-16552",82.94654706867,2.87198145716108,"Estimable"
"319","18-16662",80.2273013263786,2.87039208482847,"Estimable"
"320","18-16663",78.0520535250092,2.96455164849887,"Estimable"
"321","18-16756",83.3607373125074,2.83249378076749,"Estimable"
"322","18-16827",82.212565551871,2.85155968831116,"Estimable"
"323","18-16828",81.4388706084938,2.5693671853917,"Estimable"
"324","18-16837",79.4344200266076,2.75081611918163,"Estimable"
"325","18-16860",87.3064109109374,2.97702735373221,"Estimable"
"326","18-17108",82.7998681790905,2.71721385600283,"Estimable"
"327","18-17119",83.882928829224,2.55510059956007,"Estimable"
"328","18-17141",84.4301805558521,2.62883249023032,"Estimable"
"329","18-17244",79.6034035938678,2.85905442112474,"Estimable"
"330","18-17853",76.2841220089702,3.00961291718434,"Estimable"
"331","18-17905",89.4055190664204,2.56142571480825,"Estimable"
"332","18-17971",79.5465250233815,2.92669383266068,"Estimable"
"333","18-18116",79.2816698668207,2.96340976387624,"Estimable"
"334","18-18235",73.3552433890433,3.04569026705411,"Estimable"
"335","18-18455",81.2360690990067,3.06368860098458,"Estimable"
"336","18-19625",84.3776557595209,2.7399028581822,"Estimable"
"337","18-19667",81.2742168843217,2.97379983895748,"Estimable"
"338","18-19907",84.3132613826011,2.74146951065996,"Estimable"
"339","18-20729",74.0726932083147,3.07969179195361,"Estimable"
"340","18-20951",88.334287306697,2.72380881511436,"Estimable"
"341","18-21154",85.2506966115382,3.0405683794686,"Estimable"
"342","18-21275",79.7437084103539,2.9137771015177,"Estimable"
"343","18-21736",82.0010802473987,2.9019864365391,"Estimable"
"344","18-21916",82.6633535648343,3.04691852020973,"Estimable"
"345","18-22132",85.9466525412553,2.55552075865712,"Estimable"
"346","18-22144",83.9725652224768,2.73052785116006,"Estimable"
"347","18-22424",80.4605758171827,3.01892236039456,"Estimable"
"348","18-22750",85.0425735281278,2.93873367492731,"Estimable"
"349","18-22767",89.204000384878,2.56640645195146,"Estimable"
"350","18-22976",88.6541557796038,2.55850156269172,"Estimable"
"351","18-23224",85.7197092510861,2.57279253083419,"Estimable"
"352","18-23760",89.9875829917886,2.54651994657945,"Estimable"
"353","18-23779",83.0887740068223,2.72009954377056,"Estimable"
"354","18-23814",76.2554665564041,2.94383641812474,"Estimable"
"355","18-23819",78.8704186448264,2.95513424990192,"Estimable"
"356","18-24004",80.2133062198045,2.97538051306169,"Estimable"
"357","18-24173",81.1063846477126,3.04309324466363,"Estimable"
"358","18-24331",85.912526949804,2.70918270669146,"Estimable"
"359","18-24375",85.3136933190887,3.00180780015914,"Estimable"
"360","18-24412",79.0918644030734,3.0004106505118,"Estimable"
"361","18-25236",76.2596210233533,2.90607577196865,"Estimable"
"362","18-25521",83.1431143245403,2.73684367762752,"Estimable"
"363","18-25636",74.4987117843479,3.02091529627833,"Estimable"
"364","18-25959",85.5558878529878,2.80436501608835,"Estimable"
"365","18-26037",87.4870965488872,2.5720512986082,"Estimable"
"366","18-26107",82.39369774962,3.06814732644575,"Estimable"
"367","18-26766",81.9514063829534,2.70733775340377,"Estimable"
"368","18-27251",82.9249938145715,2.89327639457068,"Estimable"
"369","18-27460",88.174010539844,2.76254568736677,"Estimable"
"370","18-27536",82.3012828136795,2.98326740589249,"Estimable"
"371","18-28159",79.9460988183385,3.01955128551374,"Estimable"
"372","18-28930",82.4024097477598,3.08160543707372,"Estimable"
"373","18-28931",90.9913345307616,2.68412298480282,"Estimable"
"374","18-28972",76.5738189946784,3.10077252160578,"Estimable"
"375","18MSFRS-18",92.234459193098,2.54081699246065,"Estimable"
"376","18MSFRS-29",82.2011333079662,2.98458167408158,"Estimable"
"377","18MSFRS-32",89.4015189205926,2.6533361709061,"Estimable"
"378","18MSFRS-36",83.7312767445094,3.06193753878381,"Estimable"
"379","18MSFRS-50",93.8269559971007,2.66147636570382,"Estimable"
"380","18MSFRS-53",87.1854872576117,2.72574956005899,"Estimable"
"381","18MSFRS-60",90.1932392126605,2.64148844369892,"Estimable"
"382","18MSFRS-66",86.7312972171332,2.54450327021814,"Estimable"
"383","US16-IL-061-032",87.7268809614905,2.57274846588247,"Estimable"
"384","US16-IL-061-046",85.2468194393922,2.69729989282372,"Estimable"
"385","US16-IL-061-068",85.9991065768299,2.55849514689727,"Estimable"
"386","US16-IL-061-075",86.065040810899,2.76845653909267,"Estimable"
"387","US16-IL-061-077",85.5927015172743,2.68348480388325,"Estimable"
"388","US16-IL-061-083",80.2398004932088,2.84301137257098,"Estimable"
"389","US16-IL-061-100",86.3939210091371,2.70367644771536,"Estimable"
"390","US16-IL-061-102",88.0895541656683,2.70201071544585,"Estimable"
"391","US16-IL-061-158",83.8023949308915,2.82985458613919,"Estimable"
"392","US16-IL-061-162",85.3229080286566,2.68733937836955,"Estimable"
"393","US16-IL-063-008",80.3512434835875,2.95834569636813,"Estimable"
"394","US16-IL-063-026",85.3524506064713,2.55145313853062,"Estimable"
"395","US16-IL-063-030",82.5867932781086,2.72647729746777,"Estimable"
"396","US16-IL-063-049",84.764507979852,2.74930495540801,"Estimable"
"397","US16-IL-063-063",89.195250126781,2.53954159009612,"Estimable"
"398","US16-IL-063-177",83.0049876130826,2.64998788528483,"Estimable"
"399","US16-IL-063-234",82.412900099683,2.7505124963132,"Estimable"
"400","US16-IL-063-242",81.5154660748031,2.99190445062911,"Estimable"
"401","US16-IL-064-029",85.8929806785523,2.65206797518943,"Estimable"
"402","US16-IL-064-065",82.2804997472079,2.85433414883593,"Estimable"
"403","US16-IL-064-121",78.191259934289,3.00267234320895,"Estimable"
"404","US16-IL-064-168",81.4291829696823,2.82826702780333,"Estimable"
"405","US16-IL-064-230",80.622584847158,2.66401310301631,"Estimable"
"406","US16-IL-064-248",84.2077964955231,2.68555695073199,"Estimable"
"407","US16-IL-065-010",82.0222780722059,2.6916261606015,"Estimable"
"408","US17-IL-108-002",82.306746941338,2.80911603136622,"Estimable"
"409","US17-IL-108-003",82.4578704318586,3.01174137039808,"Estimable"
"410","US17-IL-108-005",84.3181099425523,2.72813010827799,"Estimable"
"411","US17-IL-108-011",86.5429073340945,2.79181968994182,"Estimable"
"412","US17-IL-108-020",83.3273202137228,2.89938970827543,"Estimable"
"413","US17-IL-108-035",91.6127055674216,2.68680167334362,"Estimable"
"414","US17-IL-108-039",92.6278784689561,2.55367588019934,"Estimable"
"415","US17-IL-108-047",86.9576216107205,2.72087024346555,"Estimable"
"416","US17-IL-108-050",83.0941286237145,2.84295408613229,"Estimable"
"417","US17-IL-108-059",87.5697670255971,2.70752701870899,"Estimable"
"418","US17-IL-108-065",87.8368528808138,2.69980577404537,"Estimable"
"419","US17-IL-108-068",88.931565755123,2.69215237224814,"Estimable"
"420","US17-IL-108-070",87.687726766096,2.55752404928596,"Estimable"
"421","US17-IL-109-038",74.6550443233521,3.00392892289421,"Estimable"
"422","US17-IL-109-046",90.6861657932454,2.76785355045176,"Estimable"
"423","US17-IL-109-056",85.0171776644273,2.78075558184206,"Estimable"
"424","US17-IL-110-003",82.6055050982428,2.90268834879297,"Estimable"
"425","US17-IL-110-005",79.2109548491949,2.87086764498383,"Estimable"
"426","US17-IL-110-040",76.8593894146074,2.85747966703123,"Estimable"
"427","US17-IL-110-041",83.0433504256641,2.86015867336863,"Estimable"
"428","US17-IL-110-059",81.9907523961867,2.88741766633133,"Estimable"
"429","US17-IL-110-060",81.5366970327082,2.85512693925995,"Estimable"
"430","US17-IL-111-002",79.1043603496684,3.01603575228986,"Estimable"
"431","US17-IL-111-005",89.0024205357804,2.55292138937908,"Estimable"
"432","US17-IL-111-006",85.9908935019403,2.56259938939693,"Estimable"
"433","US17-IL-111-007",80.0103083868206,2.73778941136107,"Estimable"
"434","US17-IL-111-008",82.3938428075225,2.68014896274252,"Estimable"
