"","study","germplasmName","predicted.value","std.error","status"
"279","YT_Addie_23","IL2021-19166",95.8695203366405,4.75855217702277,"Estimable"
"280","YT_Addie_23","IL2021-19215",96.3986135019399,4.75755557170372,"Estimable"
"281","YT_Addie_23","IL2021-19217",98.1036546531131,4.75619486616073,"Estimable"
"282","YT_Addie_23","IL2021-19221",95.0142227394099,3.10732062533011,"Estimable"
"283","YT_Addie_23","IL2021-19241",97.044441215847,4.75606641502677,"Estimable"
"284","YT_Addie_23","IL2021-19253",97.5334884712902,4.74419315987309,"Estimable"
"285","YT_Addie_23","IL2021-19352",95.7307140764545,4.75856503913461,"Estimable"
"286","YT_Addie_23","IL2021-1936",99.6116553583867,4.68185258237775,"Estimable"
"287","YT_Addie_23","IL2021-1937",95.66948353848,4.74785870309083,"Estimable"
"288","YT_Addie_23","IL2021-19401",101.405658978947,3.1750084951459,"Estimable"
"289","YT_Addie_23","IL2021-19404",97.2358985080478,3.07815060900347,"Estimable"
"290","YT_Addie_23","IL2021-19436",97.7491702691898,4.7499858977829,"Estimable"
"291","YT_Addie_23","IL2021-19438",92.7571948724508,3.04705763580068,"Estimable"
"292","YT_Addie_23","IL2021-19439",94.1744410130536,4.75422402861977,"Estimable"
"293","YT_Addie_23","IL2021-19504",95.4085794549801,4.74775993010873,"Estimable"
"294","YT_Addie_23","IL2021-19545",96.0994781557213,4.75680317940787,"Estimable"
"295","YT_Addie_23","IL2021-19549",96.2154109536462,2.79676553227262,"Estimable"
"296","YT_Addie_23","IL2021-1956",93.2342735442641,4.74909655101515,"Estimable"
"297","YT_Addie_23","IL2021-19650",97.0661112123871,4.68185258237775,"Estimable"
"298","YT_Addie_23","IL2021-19661",95.8119247552508,4.75341422395853,"Estimable"
"299","YT_Addie_23","IL2021-19676",96.1472947869976,4.75422562988974,"Estimable"
"300","YT_Addie_23","IL2021-19708",97.645773579154,4.74581080793265,"Estimable"
"301","YT_Addie_23","IL2021-19718",93.6340716209471,3.0628372327704,"Estimable"
"302","YT_Addie_23","IL2021-19736",95.1208112288667,3.1391600001963,"Estimable"
"303","YT_Addie_23","IL2021-19755",94.7056917605637,4.75262385269304,"Estimable"
"304","YT_Addie_23","IL2021-19766",100.915075798163,3.1717598951605,"Estimable"
"305","YT_Addie_23","IL2021-19778",95.2078546777461,4.75676977834184,"Estimable"
"306","YT_Addie_23","IL2021-19808",98.3405630088942,4.60193190006802,"Estimable"
"307","YT_Addie_23","IL2021-19868",94.8952446502262,4.75755373068217,"Estimable"
"308","YT_Addie_23","IL2021-19949",96.7305913633314,4.75420694988786,"Estimable"
"309","YT_Addie_23","IL2021-20030",95.0433005329344,4.74720497800474,"Estimable"
"310","YT_Addie_23","IL2021-20207",97.0449210233825,4.74588154684637,"Estimable"
"311","YT_Addie_23","IL2021-20345",91.1219835619414,2.73125649218019,"Estimable"
"312","YT_Addie_23","IL2021-2038",94.2512960233868,3.21676063350263,"Estimable"
"313","YT_Addie_23","IL2021-20508",97.119648201676,4.88815292353499,"Estimable"
"314","YT_Addie_23","IL2021-20673",95.2042821261734,4.75001655917847,"Estimable"
"315","YT_Addie_23","IL2021-20960",95.7332747019862,4.75775519198789,"Estimable"
"316","YT_Addie_23","IL2021-21068",96.0888791311185,4.91331519142757,"Estimable"
